GenoneName_query	TaxonID_query	LocusTag_query	GI_query	RefSeqAcc_query	GeneName_query	ProductName_query	Inparalog_query_genome	GenomeName_hit	TaxonID_hit	LocusTag_hit	GI_hit	RefSeqAcc_hit	GeneName_hit	ProductName_hit	Inparalog_hit_genome	analysis_type	Ortholuge_Class
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Thermoanaerobacter italicus Ab9	580331	Thit_1867	289579044	YP_003477671		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Acidovorax avenae subsp. avenae ATCC 19860	643561	Acav_2692	326317496	YP_004235168		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus megaterium QM B1551	545693	BMQ_2561	294499317	YP_003563017		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Frankia symbiont of Datisca glomerata	656024	FsymDg_0902	336176956	YP_004582331		DNA repair protein		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium bovis AF2122/97	233413	Mb0962c	31792126	NP_854619.1		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Streptomyces scabiei 87.22	680198	SCAB_29491	290957428	YP_003488610		DNA-binding protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Thermosediminibacter oceani DSM 16646	555079	Toce_0248	302388836	YP_003824657		DNA end-binding protein Ku		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Tsukamurella paurometabola DSM 20162	521096	Tpau_0202	296137952	YP_003645195		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus cellulosilyticus DSM 2522	649639	Bcell_3192	317129883	YP_004096165		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium avium 104	243243	MAV_1050	118464480	YP_880305.1		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Thermobispora bispora DSM 43833	469371	Tbis_2990	296270949	YP_003653581		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Sinorhizobium meliloti AK83	693982	Sinme_4490	334320418	YP_004557047		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Sinorhizobium meliloti AK83	693982	Sinme_4342	334320279	YP_004556908		DNA repair protein	Sinme_4490; Ku protein ; GI:334320418; RefSeq:YP_004557047	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Sinorhizobium meliloti AK83	693982	Sinme_4489	334320417	YP_004557046		DNA repair protein	Sinme_4490; Ku protein ; GI:334320418; RefSeq:YP_004557047	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mesorhizobium loti MAFF303099	266835	mll2074	13471942	NP_103509.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mesorhizobium loti MAFF303099	266835	mll4607	13473869	NP_105437.1		hypothetical protein	mll2074; hypothetical protein ; GI:13471942; RefSeq:NP_103509.1	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Clostridium saccharolyticum WM1	610130	Closa_3637	302387961	YP_003823783		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus thuringiensis BMB171	714359	BMB171_C0709	296501546	YP_003663246		DNA-binding protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Thermoanaerobacter brockii subsp. finnii Ako-1	509193	Thebr_0488	320115319	YP_004185478		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bradyrhizobium japonicum USDA 110	224911	blr1588	27376699	NP_768228.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bradyrhizobium japonicum USDA 110	224911	bll3120	27378231	NP_769760.1		ATP-dependent DNA ligase protein	blr1588; hypothetical protein ; GI:27376699; RefSeq:NP_768228.1	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bradyrhizobium japonicum USDA 110	224911	blr6774	27381885	NP_773414.1		hypothetical protein	blr1588; hypothetical protein ; GI:27376699; RefSeq:NP_768228.1	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bradyrhizobium japonicum USDA 110	224911	bll8014	27383125	NP_774654.1		hypothetical protein	blr1588; hypothetical protein ; GI:27376699; RefSeq:NP_768228.1	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Kribbella flavida DSM 17836	479435	Kfla_1659	284029622	YP_003379553		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus pseudofirmus OF4	398511	BpOF4_18440	288556686	YP_003428621		hypothetical protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodococcus opacus B4	632772	ROP_69900	226366399	YP_002784182		DNA end-binding protein Ku		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Syntrophothermus lipocalidus DSM 12680	643648	Slip_1508	297617677	YP_003702836		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Caulobacter segnis ATCC 21756	509190	Cseg_3111	295690476	YP_003594169		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Thermomonospora curvata DSM 43183	471852	Tcur_1209	269125460	YP_003298830		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia sp. CCGE1003	640512	BC1003_1568	307729605	YP_003906829		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Paenibacillus sp. Y412MC10	481743	GYMC10_5315	261409090	YP_003245331		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bordetella parapertussis 12822	257311	BPP2665	33597242	NP_884885.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus megaterium DSM 319	592022	BMD_2550	295704670	YP_003597745		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Xanthomonas campestris pv. campestris str. 8004	314565	XC_0108	66766457	YP_241219.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Micromonospora sp. L5	648999	ML5_0457	315501272	YP_004080159		ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Sanguibacter keddieii DSM 10542	446469	Sked_13080	269794628	YP_003314083		DNA end-binding protein Ku		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Acidobacterium sp. MP5ACTX9	696844	AciX9_2127	322435739	YP_004217951		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Cellulomonas flavigena DSM 20109	446466	Cfla_1902	296129748	YP_003636998		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Nitrosococcus halophilus Nc4	472759	Nhal_2484	292492517	YP_003527956		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Amycolatopsis mediterranei U32	749927	AMED_5266	300787139	YP_003767430		DNA end-binding protein Ku		ortholuge	Non-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Haliangium ochraceum DSM 14365	502025	Hoch_3329	262196515	YP_003267724		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pseudomonas fluorescens Pf0-1	205922	Pfl01_2613	77458838	YP_348344.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mesorhizobium opportunistum WSM2075	536019	Mesop_0814	337265346	YP_004609401		Ku protein	Mesop_3181; Ku protein ; GI:337267672; RefSeq:YP_004611727	rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mesorhizobium opportunistum WSM2075	536019	Mesop_3181	337267672	YP_004611727		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Paenibacillus polymyxa E681	349520	PPE_01169	308067950	YP_003869555		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Zunongwangia profunda SM-A87	655815	ZPR_3655	295135485	YP_003586161		Ku70/Ku80 domain-containing protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Asticcacaulis excentricus CB 48	573065	Astex_1371	315498388	YP_004087192		ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Ralstonia solanacearum PSI07	859657	RPSI07_2771	300692401	YP_003753396		ATP-dependent DNA helicase, Ku domain		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus cereus biovar anthracis str. CI	637380	BACI_c08460	301052458	YP_003790669	ykoV	putative Ku-like DNA-end-binding protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodomicrobium vannielii ATCC 17100	648757	Rvan_0632	312113412	YP_004011008		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia sp. CCGE1001	640510	BC1001_1736	323526078	YP_004228231		Ku protein		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Brevundimonas subvibrioides ATCC 15264	633149	Bresu_0189	302381304	YP_003817127		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Herbaspirillum seropedicae SmR1	757424	Hsero_2270	300311585	YP_003775677		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Micromonospora aurantiaca ATCC 27029	644283	Micau_0483	302864989	YP_003833626		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus subtilis subsp. subtilis str. 168	224308	BSU13410	16078406	NP_389224.1	ykoV	ATP-dependent DNA ligase subunit		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus tusciae DSM 2912	562970	Btus_1214	295695847	YP_003589085		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Methanocella paludicola SANAE	304371	MCP_0581	282163251	YP_003355636		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Thermoanaerobacter mathranii subsp. mathranii str. A3	583358	Tmath_1842	297545249	YP_003677551		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Sphingobium japonicum UT26S	452662	SJA_C1-12890	294011275	YP_003544735		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus cereus ATCC 10987	222523	BCE_0900	42779976	NP_977223.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia sp. CCGE1002	640511	BC1002_5496	295701040	YP_003608933		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus amyloliquefaciens DSM 7	692420	BAMF_1422	308173313	YP_003920018	ykoV	ATP-dependent DNA ligase subunit		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bordetella bronchiseptica RB50	257310	BB2844	33601820	NP_889380.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus subtilis subsp. spizizenii str. W23	655816	BSUW23_06880	305674061	YP_003865733	ykoV	ATP-dependent DNA ligase subunit		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Sphingobium chlorophenolicum L-1	690566	Sphch_3000	334342532	YP_004555136		DNA repair protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Thermoanaerobacterium thermosaccharolyticum DSM 571	580327	Tthe_0705	304316199	YP_003851344		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Conexibacter woesei DSM 14684	469383	Cwoe_1814	284043275	YP_003393615		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Ralstonia solanacearum CFBP2957	859656	RCFBP_20892	300705055	YP_003746658		ATP-dependent DNA helicase, ku domain		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Geodermatophilus obscurus DSM 43160	526225	Gobs_2119	284990621	YP_003409175		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodopseudomonas palustris DX-1	652103	Rpdx1_0223	316931617	YP_004106599		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodopseudomonas palustris DX-1	652103	Rpdx1_1700	316933068	YP_004108050		Ku protein	Rpdx1_0223; Ku protein ; GI:316931617; RefSeq:YP_004106599	ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Streptosporangium roseum DSM 43021	479432	Sros_8388	271969580	YP_003343776		Ku family containing protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Hyphomicrobium denitrificans ATCC 51888	582899	Hden_1068	300022592	YP_003755203		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Terriglobus saanensis SP1PR4	401053	AciPR4_1658	320106869	YP_004182459		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Coxiella burnetii RSA 493	227377	CBU_1933	215919296	NP_820910.2		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	446468	Ndas_2246	297561200	YP_003680174		Ku protein		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Xylanimonas cellulosilytica DSM 15894	446471	Xcel_2229	269957016	YP_003326805		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium avium subsp. paratuberculosis K-10	262316	MAP0875c	41406973	NP_959809.1		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Gordonia bronchialis DSM 43247	526226	Gbro_4531	262204349	YP_003275557		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Frankia sp. EuI1c	298654	FraEuI1c_0752	312194639	YP_004014700		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Cytophaga hutchinsonii ATCC 33406	269798	CHU_2838	110639219	YP_679428.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Geobacter sp. M18	443143	GM18_0120	322417662	YP_004196885		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Thermoanaerobacter sp. X513	573062	Thet_1964	307725069	YP_003904820		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Thermincola potens JR	635013	TherJR_1555	296133062	YP_003640309		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Stackebrandtia nassauensis DSM 44728	446470	Snas_2813	291300304	YP_003511582		Ku protein		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodobacter sphaeroides 2.4.1	272943	RSP_0523	77464092	YP_353596.1		hypothetical protein	RSP_0524; hypothetical protein ; GI:77464093; RefSeq:YP_353597.1	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodobacter sphaeroides 2.4.1	272943	RSP_0524	77464093	YP_353597.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Starkeya novella DSM 506	639283	Snov_0818	298290823	YP_003692762		Ku protein	Snov_0820; Ku protein ; GI:298290825; RefSeq:YP_003692764	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Starkeya novella DSM 506	639283	Snov_0820	298290825	YP_003692764		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
